Time,NAT counts,Tunnels,CPU,%usr,%sys,%idle,Flow_count,Handoffq_ drops,Total,Used,Free,Shared,Buffer,Cached
09:14:25AM,,,0,31.52,47.83,9.78,,,,,,,,
09:14:25AM,,,1,50,25,0,,,,,,,,
09:14:25AM,,,2,54.55,28.41,13.64,,,,,,,,
09:14:25AM,,,3,48.89,32.22,11.11,,,,,,,,
09:14:25AM,,,4,25.29,41.38,18.39,,,,,,,,
09:14:25AM,,,5,38.89,36.67,11.11,,,,,,,,
09:14:25AM,,,6,37.5,43.18,12.5,,,,,,,,
09:14:25AM,,,7,42.35,36.47,11.76,,,,,,,,
09:14:26AM,,,all,39.17,36.18,14.39,,,,,,,,
09:14:26AM,,,0,48.35,36.26,9.89,,,,,,,,
09:14:26AM,,,1,51.96,26.47,0,,,,,,,,
09:14:26AM,,,2,39.08,32.18,20.69,,,,,,,,
09:14:26AM,,,3,35.71,35.71,20.24,,,,,,,,
09:14:26AM,,,4,34.12,38.82,20,,,,,,,,
09:14:26AM,,,5,30.38,39.24,18.99,,,,,,,,
09:14:26AM,,,6,41.76,38.46,13.19,,,,,,,,
09:14:26AM,,,7,27.71,44.58,15.66,,,,,,,,
09:14:27AM,,,all,36.24,34.69,19.66,,,,,,,,
09:14:27AM,,,0,34.83,41.57,15.73,,,,,,,,
09:14:27AM,,,1,54.64,18.56,10.31,,,,,,,,
09:14:27AM,,,2,44.33,40.21,12.37,,,,,,,,
09:14:27AM,,,3,24.42,36.05,29.07,,,,,,,,
09:14:27AM,,,4,47.83,26.09,20.65,,,,,,,,
09:14:27AM,,,5,29.27,31.71,26.83,,,,,,,,
09:14:27AM,,,6,27.06,41.18,22.35,,,,,,,,
09:14:27AM,,,7,22.62,44.05,22.62,,,,,,,,
09:14:28AM,,,all,38.51,35.92,14.51,,,,,,,,
09:14:28AM,,,0,31.82,42.05,14.77,,,,,,,,
09:14:28AM,,,1,49.5,26.73,2.97,,,,,,,,
09:14:28AM,,,2,48.91,38.04,10.87,,,,,,,,
09:14:28AM,,,3,61.22,30.61,4.08,,,,,,,,
09:14:28AM,,,4,25.97,28.57,31.17,,,,,,,,
09:14:28AM,,,5,22.97,37.84,29.73,,,,,,,,
09:14:28AM,,,6,31.33,38.55,18.07,,,,,,,,
09:14:28AM,,,7,26.51,46.99,12.05,,,,,,,,
09:14:29AM,,,all,35.59,39.19,13.98,,,,,,,,
09:14:29AM,,,0,24.71,52.94,11.76,,,,,,,,
09:14:29AM,,,1,50.51,32.32,0,,,,,,,,
09:14:29AM,,,2,48.31,34.83,10.11,,,,,,,,
09:14:29AM,,,3,48.31,33.71,10.11,,,,,,,,
09:14:29AM,,,4,29.89,44.83,16.09,,,,,,,,
09:14:29AM,,,5,22.97,31.08,39.19,,,,,,,,
09:14:29AM,,,6,27.71,38.55,18.07,,,,,,,,
09:14:29AM,,,7,27.27,45.45,12.5,,,,,,,,
09:14:30AM,,,all,36.94,36.22,13.85,,,,,,,,
09:14:30AM,,,0,30.23,40.7,16.28,,,,,,,,
09:14:30AM,,,1,53.54,29.29,0,,,,,,,,
09:14:30AM,,,2,28.74,42.53,19.54,,,,,,,,
09:14:30AM,,,3,40.86,32.26,8.6,,,,,,,,
09:14:30AM,,,4,24.68,38.96,24.68,,,,,,,,
09:14:30AM,,,5,21.62,36.49,24.32,,,,,,,,
09:14:30AM,,,6,59.38,28.12,7.29,,,,,,,,
09:14:30AM,,,7,27.16,44.44,16.05,,,,,,,,
09:14:31AM,,,all,38.3,37.57,13.16,,,,,,,,
09:14:31AM,,,0,32.14,48.81,11.9,,,,,,,,
09:14:31AM,,,1,56,21,0,,,,,,,,
09:14:31AM,,,2,32.94,41.18,17.65,,,,,,,,
09:14:31AM,,,3,43.96,37.36,13.19,,,,,,,,
09:14:31AM,,,4,24.1,42.17,21.69,,,,,,,,
09:14:31AM,,,5,25,39.47,22.37,,,,,,,,
09:14:31AM,,,6,29.87,42.86,16.88,,,,,,,,
09:14:31AM,,,7,55.68,31.82,5.68,,,,,,,,
09:14:32AM,,,all,36.39,39.77,13.68,,,,,,,,
09:14:32AM,,,0,29.89,50.57,11.49,,,,,,,,
09:14:32AM,,,1,53,28,0,,,,,,,,
09:14:32AM,,,2,22.99,43.68,21.84,,,,,,,,
09:14:32AM,,,3,31.4,44.19,16.28,,,,,,,,
09:14:32AM,,,4,52.08,32.29,11.46,,,,,,,,
09:14:32AM,,,5,31.17,37.66,20.78,,,,,,,,
09:14:32AM,,,6,36.26,39.56,16.48,,,,,,,,
09:14:32AM,,,7,29.41,44.71,14.12,,,,,,,,
09:14:33AM,,,all,30.62,37.57,20.86,,,,,,,,
09:14:33AM,,,0,30.23,43.02,17.44,,,,,,,,
09:14:33AM,,,1,51.49,28.71,0,,,,,,,,
09:14:33AM,,,2,26.83,35.37,28.05,,,,,,,,
09:14:33AM,,,3,26.83,37.8,26.83,,,,,,,,
09:14:33AM,,,4,29.41,35.29,25.88,,,,,,,,
09:14:33AM,,,5,23.75,37.5,26.25,,,,,,,,
09:14:33AM,,,6,24.69,40.74,24.69,,,,,,,,
09:14:33AM,,,7,26.58,44.3,22.78,,,,,,,,
09:14:34AM,,,all,38.05,36.44,14.43,,,,,,,,
09:14:34AM,,,0,35.23,43.18,11.36,,,,,,,,
09:14:34AM,,,1,56.57,22.22,0,,,,,,,,
09:14:34AM,,,2,35.37,32.93,21.95,,,,,,,,
09:14:34AM,,,3,33.33,34.62,21.79,,,,,,,,
09:14:34AM,,,4,40.66,38.46,14.29,,,,,,,,
09:14:34AM,,,5,21.52,43.04,22.78,,,,,,,,
09:14:34AM,,,6,34.15,40.24,17.07,,,,,,,,
09:14:34AM,,,7,42.53,39.08,10.34,,,,,,,,
09:14:35AM,,,all,37.32,36.47,14.1,,,,,,,,
09:14:35AM,,,0,37.78,42.22,11.11,,,,,,,,
09:14:35AM,,,1,55,26,0,,,,,,,,
09:14:35AM,,,2,53.85,31.87,9.89,,,,,,,,
09:14:35AM,,,3,33.33,32.14,23.81,,,,,,,,
09:14:35AM,,,4,28.57,41.67,20.24,,,,,,,,
09:14:35AM,,,5,24.1,40.96,22.89,,,,,,,,
09:14:35AM,,,6,36.36,38.64,11.36,,,,,,,,
09:14:35AM,,,7,24.39,40.24,17.07,,,,,,,,
09:14:36AM,,,all,35.97,35.54,17.27,,,,,,,,
09:14:36AM,,,0,38.37,37.21,12.79,,,,,,,,
09:14:36AM,,,1,49,22,4,,,,,,,,
09:14:36AM,,,2,32.94,35.29,23.53,,,,,,,,
09:14:36AM,,,3,34.09,39.77,20.45,,,,,,,,
09:14:36AM,,,4,51.19,25,16.67,,,,,,,,
09:14:36AM,,,5,21.79,39.74,28.21,,,,,,,,
09:14:36AM,,,6,27.06,42.35,21.18,,,,,,,,
09:14:36AM,,,7,30.34,44.94,14.61,,,,,,,,
09:14:37AM,,,all,38.25,31.97,18.54,,,,,,,,
09:14:37AM,,,0,30.49,42.68,14.63,,,,,,,,
09:14:37AM,,,1,46.39,23.71,6.19,,,,,,,,
09:14:37AM,,,2,32.56,37.21,23.26,,,,,,,,
09:14:37AM,,,3,47.19,31.46,13.48,,,,,,,,
09:14:37AM,,,4,65.17,14.61,16.85,,,,,,,,
09:14:37AM,,,5,19.72,33.8,38.03,,,,,,,,
09:14:37AM,,,6,32.53,34.94,24.1,,,,,,,,
09:14:37AM,,,7,26.14,39.77,17.05,,,,,,,,
09:14:38AM,,,all,39.48,34.62,16.17,,,,,,,,
09:14:38AM,,,0,59.18,32.65,4.08,,,,,,,,
09:14:38AM,,,1,58.42,20.79,0,,,,,,,,
09:14:38AM,,,2,32.53,33.73,27.71,,,,,,,,
09:14:38AM,,,3,32.95,35.23,22.73,,,,,,,,
09:14:38AM,,,4,45.56,33.33,14.44,,,,,,,,
09:14:38AM,,,5,19.72,36.62,30.99,,,,,,,,
09:14:38AM,,,6,29.76,38.1,21.43,,,,,,,,
09:14:38AM,,,7,27.38,50,15.48,,,,,,,,
09:14:39AM,,,all,38.08,33.28,15.99,,,,,,,,
09:14:39AM,,,0,81.82,17.17,0,,,,,,,,
09:14:39AM,,,1,48.48,27.27,0,,,,,,,,
09:14:39AM,,,2,27.5,32.5,30,,,,,,,,
09:14:39AM,,,3,29.27,35.37,24.39,,,,,,,,
09:14:39AM,,,4,27.16,37.04,27.16,,,,,,,,
09:14:39AM,,,5,29.11,32.91,22.78,,,,,,,,
09:14:39AM,,,6,25,41.25,20,,,,,,,,
09:14:39AM,,,7,25,46.59,11.36,,,,,,,,
09:14:40AM,,,all,38.75,39.31,11.67,,,,,,,,
09:14:40AM,,,0,47.87,42.55,4.26,,,,,,,,
09:14:40AM,,,1,51.49,26.73,0,,,,,,,,
09:14:40AM,,,2,30,44.44,17.78,,,,,,,,
09:14:40AM,,,3,32.22,44.44,13.33,,,,,,,,
09:14:40AM,,,4,60.2,31.63,5.1,,,,,,,,
09:14:40AM,,,5,18.52,40.74,29.63,,,,,,,,
09:14:40AM,,,6,31.58,40.79,18.42,,,,,,,,
09:14:40AM,,,7,31.11,45.56,10,,,,,,,,
09:14:41AM,,,all,36.76,39.15,12.96,,,,,,,,
09:14:41AM,,,0,28.42,52.63,7.37,,,,,,,,
09:14:41AM,,,1,57.58,21.21,0,,,,,,,,
09:14:41AM,,,2,31.33,39.76,20.48,,,,,,,,
09:14:41AM,,,3,28.24,43.53,18.82,,,,,,,,
09:14:41AM,,,4,60.87,28.26,8.7,,,,,,,,
09:14:41AM,,,5,23.46,44.44,23.46,,,,,,,,
09:14:41AM,,,6,27.91,41.86,17.44,,,,,,,,
09:14:41AM,,,7,31.46,43.82,11.24,,,,,,,,
09:14:42AM,,,all,35.23,36.7,16.23,,,,,,,,
09:14:42AM,,,0,45.65,38.04,7.61,,,,,,,,
09:14:42AM,,,1,53,24,0,,,,,,,,
09:14:42AM,,,2,25.61,40.24,24.39,,,,,,,,
09:14:42AM,,,3,35.37,36.59,21.95,,,,,,,,
09:14:42AM,,,4,28.92,33.73,21.69,,,,,,,,
09:14:42AM,,,5,30,36.25,23.75,,,,,,,,
09:14:42AM,,,6,28.4,40.74,20.99,,,,,,,,
09:14:42AM,,,7,29.76,46.43,14.29,,,,,,,,
09:14:43AM,,,all,36.03,36.18,14.62,,,,,,,,
09:14:43AM,,,0,36.67,42.22,12.22,,,,,,,,
09:14:43AM,,,1,52.53,22.22,0,,,,,,,,
09:14:43AM,,,2,40.7,34.88,18.6,,,,,,,,
09:14:43AM,,,3,23.46,41.98,24.69,,,,,,,,
09:14:43AM,,,4,34.09,32.95,15.91,,,,,,,,
09:14:43AM,,,5,25.33,40,22.67,,,,,,,,
09:14:43AM,,,6,42.53,35.63,11.49,,,,,,,,
09:14:43AM,,,7,28.24,42.35,15.29,,,,,,,,
09:14:44AM,,,all,37.35,37.79,13.52,,,,,,,,
09:14:44AM,,,0,33.33,50,9.52,,,,,,,,
09:14:44AM,,,1,55.45,23.76,0,,,,,,,,
09:14:44AM,,,2,52.75,30.77,9.89,,,,,,,,
09:14:44AM,,,3,25.32,36.71,26.58,,,,,,,,
09:14:44AM,,,4,33.33,37.93,18.39,,,,,,,,
09:14:44AM,,,5,21.62,43.24,21.62,,,,,,,,
09:14:44AM,,,6,35.23,43.18,13.64,,,,,,,,
09:14:44AM,,,7,34.52,40.48,13.1,,,,,,,,
09:14:45AM,,,all,38.25,37.27,12.66,,,,,,,,
09:14:45AM,,,0,33.33,40,12.22,,,,,,,,
09:14:45AM,,,1,48.51,26.73,0,,,,,,,,
09:14:45AM,,,2,36.05,36.05,19.77,,,,,,,,
09:14:45AM,,,3,27.06,43.53,18.82,,,,,,,,
09:14:45AM,,,4,43.01,40.86,9.68,,,,,,,,
09:14:45AM,,,5,44.94,33.71,12.36,,,,,,,,
09:14:45AM,,,6,34.88,40.7,17.44,,,,,,,,
09:14:45AM,,,7,35.96,38.2,13.48,,,,,,,,
09:14:46AM,,,all,35.86,33,21.43,,,,,,,,
09:14:46AM,,,0,31.46,41.57,16.85,,,,,,,,
09:14:46AM,,,1,50.52,17.53,10.31,,,,,,,,
09:14:46AM,,,2,32.95,35.23,25,,,,,,,,
09:14:46AM,,,3,26.14,39.77,23.86,,,,,,,,
09:14:46AM,,,4,63.16,16.84,15.79,,,,,,,,
09:14:46AM,,,5,17.57,40.54,35.14,,,,,,,,
09:14:46AM,,,6,30.23,37.21,25.58,,,,,,,,
09:14:46AM,,,7,27.71,39.76,22.89,,,,,,,,
09:14:47AM,,,all,38.12,35.99,15.22,,,,,,,,
09:14:47AM,,,0,29.76,42.86,15.48,,,,,,,,
09:14:47AM,,,1,53.54,21.21,3.03,,,,,,,,
09:14:47AM,,,2,31.03,45.98,13.79,,,,,,,,
09:14:47AM,,,3,50,35.42,7.29,,,,,,,,
09:14:47AM,,,4,55.68,20.45,19.32,,,,,,,,
09:14:47AM,,,5,24.36,34.62,29.49,,,,,,,,
09:14:47AM,,,6,26.44,45.98,20.69,,,,,,,,
09:14:47AM,,,7,28.57,44.05,16.67,,,,,,,,
09:14:48AM,,,all,40.03,34.9,14.39,,,,,,,,
09:14:48AM,,,0,29.55,43.18,17.05,,,,,,,,
09:14:48AM,,,1,56,22,0,,,,,,,,
09:14:48AM,,,2,28.41,42.05,19.32,,,,,,,,
09:14:48AM,,,3,63.83,26.6,7.45,,,,,,,,
09:14:48AM,,,4,28.75,36.25,25,,,,,,,,
09:14:48AM,,,5,30,35,23.75,,,,,,,,
09:14:48AM,,,6,37.65,35.29,17.65,,,,,,,,
09:14:48AM,,,7,40.23,41.38,9.2,,,,,,,,
09:14:49AM,,,all,38.13,36.12,14.96,,,,,,,,
09:14:49AM,,,0,27.85,44.3,17.72,,,,,,,,
09:14:49AM,,,1,53,27,0,,,,,,,,
09:14:49AM,,,2,30.86,35.8,24.69,,,,,,,,
09:14:49AM,,,3,27.71,34.94,30.12,,,,,,,,
09:14:49AM,,,4,20.73,41.46,23.17,,,,,,,,
09:14:49AM,,,5,25.58,48.84,13.95,,,,,,,,
09:14:49AM,,,6,24.71,44.71,16.47,,,,,,,,
09:14:49AM,,,7,82.83,17.17,0,,,,,,,,
09:14:50AM,,,all,38.96,36.99,12.66,,,,,,,,
09:14:50AM,,,0,34.78,48.91,6.52,,,,,,,,
09:14:50AM,,,1,55,22,0,,,,,,,,
09:14:50AM,,,2,44.32,30.68,17.05,,,,,,,,
09:14:50AM,,,3,29.07,37.21,22.09,,,,,,,,
09:14:50AM,,,4,39.78,38.71,13.98,,,,,,,,
09:14:50AM,,,5,23.75,42.5,20,,,,,,,,
09:14:50AM,,,6,31.33,44.58,14.46,,,,,,,,
09:14:50AM,,,7,49.44,33.71,10.11,,,,,,,,
09:14:51AM,,,all,38.85,37.41,12.66,,,,,,,,
09:14:51AM,,,0,34.09,45.45,11.36,,,,,,,,
09:14:51AM,,,1,55.56,24.24,0,,,,,,,,
09:14:51AM,,,2,47.67,34.88,12.79,,,,,,,,
09:14:51AM,,,3,25.3,39.76,22.89,,,,,,,,
09:14:51AM,,,4,37.21,38.37,13.95,,,,,,,,
09:14:51AM,,,5,37.93,41.38,12.64,,,,,,,,
09:14:51AM,,,6,38.27,35.8,16.05,,,,,,,,
09:14:51AM,,,7,31.76,41.18,14.12,,,,,,,,
09:14:52AM,,,all,30.27,37.98,20.47,,,,,,,,
09:14:52AM,,,0,24.1,44.58,18.07,,,,,,,,
09:14:52AM,,,1,51,30,0,,,,,,,,
09:14:52AM,,,2,26.83,37.8,24.39,,,,,,,,
09:14:52AM,,,3,28.57,33.33,27.38,,,,,,,,
09:14:52AM,,,4,26.83,36.59,26.83,,,,,,,,
09:14:52AM,,,5,28.05,39.02,24.39,,,,,,,,
09:14:52AM,,,6,25.61,41.46,24.39,,,,,,,,
09:14:52AM,,,7,26.58,43.04,22.78,,,,,,,,
09:14:52AM,,,  ,  ,  ,  ,,,,,,,,
09:14:53AM,,,all,37.59,36.73,14.78,,,,,,,,
09:14:53AM,,,0,34.09,48.86,9.09,,,,,,,,
09:14:53AM,,,1,48.51,25.74,0,,,,,,,,
09:14:53AM,,,2,30.23,40.7,19.77,,,,,,,,
09:14:53AM,,,3,41.18,34.12,17.65,,,,,,,,
09:14:53AM,,,4,54.95,29.67,8.79,,,,,,,,
09:14:53AM,,,5,24,32,37.33,,,,,,,,
09:14:53AM,,,6,33.33,36.9,19.05,,,,,,,,
09:14:53AM,,,7,29.89,47.13,12.64,,,,,,,,
09:14:53AM,,,  ,  ,  ,  ,,,,,,,,
09:14:54AM,,,all,39.04,36.28,14.08,,,,,,,,
09:14:54AM,,,0,38.55,40.96,13.25,,,,,,,,
09:14:54AM,,,1,52,25,0,,,,,,,,
09:14:54AM,,,2,29.63,39.51,20.99,,,,,,,,
09:14:54AM,,,3,45.45,37.5,12.5,,,,,,,,
09:14:54AM,,,4,40.86,35.48,15.05,,,,,,,,
09:14:54AM,,,5,24.68,35.06,27.27,,,,,,,,
09:14:54AM,,,6,30.86,40.74,18.52,,,,,,,,
09:14:54AM,,,7,45.35,38.37,9.3,,,,,,,,
09:14:54AM,,,  ,  ,  ,  ,,,,,,,,
09:14:55AM,,,all,39.94,35.34,14.53,,,,,,,,
09:14:55AM,,,0,34.44,40,13.33,,,,,,,,
09:14:55AM,,,1,52.53,23.23,3.03,,,,,,,,
09:14:55AM,,,2,52.69,32.26,10.75,,,,,,,,
09:14:55AM,,,3,43.18,31.82,19.32,,,,,,,,
09:14:55AM,,,4,30.59,38.82,22.35,,,,,,,,
09:14:55AM,,,5,24.05,43.04,22.78,,,,,,,,
09:14:55AM,,,6,39.78,35.48,13.98,,,,,,,,
09:14:55AM,,,7,38.2,40.45,13.48,,,,,,,,
09:14:55AM,,,  ,  ,  ,  ,,,,,,,,
09:14:56AM,,,all,37.66,32.72,19.61,,,,,,,,
09:14:56AM,,,0,41.49,39.36,10.64,,,,,,,,
09:14:56AM,,,1,50,20.83,8.33,,,,,,,,
09:14:56AM,,,2,31.87,36.26,25.27,,,,,,,,
09:14:56AM,,,3,39.77,26.14,27.27,,,,,,,,
09:14:56AM,,,4,25.3,36.14,26.51,,,,,,,,
09:14:56AM,,,5,21.69,42.17,24.1,,,,,,,,
09:14:56AM,,,6,30.59,37.65,22.35,,,,,,,,
09:14:56AM,,,7,57.3,24.72,14.61,,,,,,,,
09:14:56AM,,,  ,  ,  ,  ,,,,,,,,
09:14:57AM,,,all,37.61,33.86,15.99,,,,,,,,
09:14:57AM,,,0,39.33,37.08,12.36,,,,,,,,
09:14:57AM,,,1,49.02,25.49,0.98,,,,,,,,
09:14:57AM,,,2,29.63,32.1,28.4,,,,,,,,
09:14:57AM,,,3,25.61,35.37,25.61,,,,,,,,
09:14:57AM,,,4,34.88,37.21,17.44,,,,,,,,
09:14:57AM,,,5,29.49,39.74,21.79,,,,,,,,
09:14:57AM,,,6,58.51,28.72,7.45,,,,,,,,
09:14:57AM,,,7,28.05,37.8,19.51,,,,,,,,
09:14:57AM,,,  ,  ,  ,  ,,,,,,,,
09:14:58AM,,,all,38.87,37.89,13.1,,,,,,,,
09:14:58AM,,,0,36.9,42.86,10.71,,,,,,,,
09:14:58AM,,,1,55.45,24.75,0,,,,,,,,
09:14:58AM,,,2,23.81,45.24,21.43,,,,,,,,
09:14:58AM,,,3,28.09,41.57,17.98,,,,,,,,
09:14:58AM,,,4,63.64,35.35,1.01,,,,,,,,
09:14:58AM,,,5,23.08,34.62,28.21,,,,,,,,
09:14:58AM,,,6,40.45,37.08,16.85,,,,,,,,
09:14:58AM,,,7,31.4,44.19,13.95,,,,,,,,
09:14:58AM,,,  ,  ,  ,  ,,,,,,,,
09:14:59AM,,,all,40.36,37.71,10.75,,,,,,,,
09:14:59AM,,,0,36.56,51.61,5.38,,,,,,,,
09:14:59AM,,,1,54,21,0,,,,,,,,
09:14:59AM,,,2,31.33,38.55,16.87,,,,,,,,
09:14:59AM,,,3,30,44.44,13.33,,,,,,,,
09:14:59AM,,,4,78,22,0,,,,,,,,
09:14:59AM,,,5,24.69,35.8,28.4,,,,,,,,
09:14:59AM,,,6,29.76,42.86,16.67,,,,,,,,
09:14:59AM,,,7,29.41,49.41,10.59,,,,,,,,
09:14:59AM,,,  ,  ,  ,  ,,,,,,,,
09:15:00AM,,,all,35.88,42.28,10.71,,,,,,,,
09:15:00AM,,,0,39.13,43.48,6.52,,,,,,,,
09:15:00AM,,,1,52,28,0,,,,,,,,
09:15:00AM,,,2,36.46,43.75,11.46,,,,,,,,
09:15:00AM,,,3,31.82,52.27,10.23,,,,,,,,
09:15:00AM,,,4,50.55,31.87,10.99,,,,,,,,
09:15:00AM,,,5,19.23,43.59,28.21,,,,,,,,
09:15:00AM,,,6,28.74,45.98,12.64,,,,,,,,
09:15:00AM,,,7,24.14,51.72,9.2,,,,,,,,
09:15:00AM,,,  ,  ,  ,  ,,,,,,,,
09:15:01AM,,,all,35.1,37.89,15.71,,,,,,,,
09:15:01AM,,,0,16.25,56.25,16.25,,,,,,,,
09:15:01AM,,,1,55,22,0,,,,,,,,
09:15:01AM,,,2,35.06,31.17,24.68,,,,,,,,
09:15:01AM,,,3,36.67,44.44,15.56,,,,,,,,
09:15:01AM,,,4,27.16,37.04,24.69,,,,,,,,
09:15:01AM,,,5,33.73,37.35,18.07,,,,,,,,
09:15:01AM,,,6,41.38,37.93,14.94,,,,,,,,
09:15:01AM,,,7,30.12,39.76,15.66,,,,,,,,
09:15:01AM,,,  ,  ,  ,  ,,,,,,,,
09:15:02AM,,,all,34.01,35.02,19.39,,,,,,,,
09:15:02AM,,,0,34.48,40.23,16.09,,,,,,,,
09:15:02AM,,,1,57,22,0,,,,,,,,
09:15:02AM,,,2,32.94,32.94,24.71,,,,,,,,
09:15:02AM,,,3,25.29,37.93,25.29,,,,,,,,
09:15:02AM,,,4,27.38,35.71,25,,,,,,,,
09:15:02AM,,,5,28.95,34.21,27.63,,,,,,,,
09:15:02AM,,,6,33.33,35.63,21.84,,,,,,,,
09:15:02AM,,,7,28.24,43.53,18.82,,,,,,,,
09:15:02AM,,,  ,  ,  ,  ,,,,,,,,
09:15:03AM,,,all,38.93,33.72,16.5,,,,,,,,
09:15:03AM,,,0,46.24,36.56,9.68,,,,,,,,
09:15:03AM,,,1,52,22,0,,,,,,,,
09:15:03AM,,,2,51.72,27.59,18.39,,,,,,,,
09:15:03AM,,,3,29.76,34.52,26.19,,,,,,,,
09:15:03AM,,,4,31.65,32.91,27.85,,,,,,,,
09:15:03AM,,,5,26.32,36.84,25,,,,,,,,
09:15:03AM,,,6,38.2,40.45,13.48,,,,,,,,
09:15:03AM,,,7,30.12,40.96,16.87,,,,,,,,
09:15:03AM,,,  ,  ,  ,  ,,,,,,,,
09:15:04AM,,,all,36.05,36.62,15.88,,,,,,,,
09:15:04AM,,,0,53.19,39.36,3.19,,,,,,,,
09:15:04AM,,,1,49,25,0,,,,,,,,
09:15:04AM,,,2,37.65,32.94,22.35,,,,,,,,
09:15:04AM,,,3,28.57,35.71,26.19,,,,,,,,
09:15:04AM,,,4,42.86,35.16,15.38,,,,,,,,
09:15:04AM,,,5,21.33,40,29.33,,,,,,,,
09:15:04AM,,,6,24.42,45.35,19.77,,,,,,,,
09:15:04AM,,,7,25,41.67,16.67,,,,,,,,
09:15:04AM,,,  ,  ,  ,  ,,,,,,,,
09:15:05AM,,,all,36.78,32.31,20.56,,,,,,,,
09:15:05AM,,,0,41.11,32.22,18.89,,,,,,,,
09:15:05AM,,,1,48,24,7,,,,,,,,
09:15:05AM,,,2,42.39,32.61,17.39,,,,,,,,
09:15:05AM,,,3,47.31,27.96,20.43,,,,,,,,
09:15:05AM,,,4,24.71,36.47,30.59,,,,,,,,
09:15:05AM,,,5,33.33,29.63,28.4,,,,,,,,
09:15:05AM,,,6,23.86,42.05,23.86,,,,,,,,
09:15:05AM,,,7,30.23,34.88,20.93,,,,,,,,
09:15:05AM,,,  ,  ,  ,  ,,,,,,,,
09:15:06AM,,,all,38.35,32.42,19.68,,,,,,,,
09:15:06AM,,,0,27.71,38.55,21.69,,,,,,,,
09:15:06AM,,,1,46.88,23.96,7.29,,,,,,,,
09:15:06AM,,,2,61.8,14.61,19.1,,,,,,,,
09:15:06AM,,,3,28.57,31.17,35.06,,,,,,,,
09:15:06AM,,,4,30.49,37.8,25.61,,,,,,,,
09:15:06AM,,,5,22.62,41.67,25,,,,,,,,
09:15:06AM,,,6,53.85,34.07,6.59,,,,,,,,
09:15:06AM,,,7,30.34,39.33,21.35,,,,,,,,
09:15:06AM,,,  ,  ,  ,  ,,,,,,,,
09:15:07AM,,,all,37.57,34.25,16.18,,,,,,,,
09:15:07AM,,,0,29.89,41.38,19.54,,,,,,,,
09:15:07AM,,,1,54.55,23.23,0,,,,,,,,
09:15:07AM,,,2,25,35,30,,,,,,,,
09:15:07AM,,,3,24.42,38.37,24.42,,,,,,,,
09:15:07AM,,,4,21.52,40.51,22.78,,,,,,,,
09:15:07AM,,,5,28.24,41.18,16.47,,,,,,,,
09:15:07AM,,,6,78.79,21.21,0,,,,,,,,
09:15:07AM,,,7,25.97,37.66,23.38,,,,,,,,
09:15:07AM,,,  ,  ,  ,  ,,,,,,,,
09:15:08AM,,,all,38.14,33.62,16.89,,,,,,,,
09:15:08AM,,,0,27.91,47.67,16.28,,,,,,,,
09:15:08AM,,,1,58,22,0,,,,,,,,
09:15:08AM,,,2,25.61,34.15,32.93,,,,,,,,
09:15:08AM,,,3,27.16,34.57,25.93,,,,,,,,
09:15:08AM,,,4,30.86,34.57,20.99,,,,,,,,
09:15:08AM,,,5,25.93,44.44,19.75,,,,,,,,
09:15:08AM,,,6,73.68,18.95,4.21,,,,,,,,
09:15:08AM,,,7,25.93,37.04,20.99,,,,,,,,
09:15:08AM,,,  ,  ,  ,  ,,,,,,,,
09:15:09AM,,,all,37.68,36.69,14.45,,,,,,,,
09:15:09AM,,,0,42.05,40.91,10.23,,,,,,,,
09:15:09AM,,,1,53,22,0,,,,,,,,
09:15:09AM,,,2,28.24,41.18,22.35,,,,,,,,
09:15:09AM,,,3,41.3,40.22,14.13,,,,,,,,
09:15:09AM,,,4,43.68,33.33,14.94,,,,,,,,
09:15:09AM,,,5,24.69,38.27,25.93,,,,,,,,
09:15:09AM,,,6,26.83,42.68,20.73,,,,,,,,
09:15:09AM,,,7,37.36,37.36,10.99,,,,,,,,
09:15:09AM,,,  ,  ,  ,  ,,,,,,,,
09:15:10AM,,,all,37.37,37.52,15.15,,,,,,,,
09:15:10AM,,,0,31.76,49.41,11.76,,,,,,,,
09:15:10AM,,,1,59.8,20.59,0.98,,,,,,,,
09:15:10AM,,,2,25.88,43.53,20,,,,,,,,
09:15:10AM,,,3,36.25,35,18.75,,,,,,,,
09:15:10AM,,,4,52.13,37.23,7.45,,,,,,,,
09:15:10AM,,,5,25,33.75,28.75,,,,,,,,
09:15:10AM,,,6,30.12,40.96,22.89,,,,,,,,
09:15:10AM,,,7,30.95,42.86,15.48,,,,,,,,
09:15:10AM,,,  ,  ,  ,  ,,,,,,,,
09:15:11AM,,,all,34.84,36.95,16.93,,,,,,,,
09:15:11AM,,,0,25.61,47.56,14.63,,,,,,,,
09:15:11AM,,,1,53.54,22.22,0,,,,,,,,
09:15:11AM,,,2,37.21,36.05,17.44,,,,,,,,
09:15:11AM,,,3,35.87,45.65,17.39,,,,,,,,
09:15:11AM,,,4,41.94,32.26,17.2,,,,,,,,
09:15:11AM,,,5,25.58,33.72,33.72,,,,,,,,
09:15:11AM,,,6,25.58,40.7,20.93,,,,,,,,
09:15:11AM,,,7,29.41,40,16.47,,,,,,,,
09:15:11AM,,,  ,  ,  ,  ,,,,,,,,
09:15:12AM,,,all,32.06,35.74,19.71,,,,,,,,
09:15:12AM,,,0,27.38,42.86,19.05,,,,,,,,
